Timestep,Episode,Reward,Length,Success,Success_Rate,Best_Reward
21314,427,-16.920556,50,0.0,0.00234192037470726,-4.816974
21364,428,-18.915352,50,0.0,0.002336448598130841,-4.816974
21414,429,-26.085168,50,0.0,0.002331002331002331,-4.816974
21464,430,-14.411481,50,0.0,0.002325581395348837,-4.816974
21514,431,-17.38445,50,0.0,0.002320185614849188,-4.816974
21564,432,-27.266006,50,0.0,0.0023148148148148147,-4.816974
21614,433,-21.69455,50,0.0,0.0023094688221709007,-4.816974
21664,434,-34.027417,50,0.0,0.002304147465437788,-4.816974
21714,435,-21.049515,50,0.0,0.0022988505747126436,-4.816974
21764,436,-15.211013,50,0.0,0.0022935779816513763,-4.816974
21814,437,-26.961793,50,0.0,0.002288329519450801,-4.816974
21864,438,-14.474263,50,0.0,0.00228310502283105,-4.816974
21914,439,-15.121489,50,0.0,0.002277904328018223,-4.816974
